aar;selskab_id;vaerk_id;vrkanl_ny;selskab_navn;vaerk_postnr;vaerk_postdistrikt;vaerk_kommune;vrktypenavn;fv_net;fv_net_navn;anlaeg_navn;anlaegstype_navn;aktoer;idriftdato;skrotdato;elkapacitet_MW;varmekapacitet_MW;Hovedbrændsel;Hovedbrændselsgruppe;Kul_andel;Olie_andel;Naturgas_andel;Affald_andel;Biogas_andel;Fast biomasse_andel;Bio-olie_andel;Braendselsfrit_andel;Solenergi_andel;Vandkraft_andel;Elektricitet_andel;Omgivelsesvarme_andel
2025;350;398;398-1;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1982-08-24 00:00:00;;0;9,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;350;398;398-2;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1982-08-24 00:00:00;;0;9,5;gasolie;olie;;1;;;;0;;;;;;
2025;350;398;398-3;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1989-01-01 00:00:00;;0;9,5;gasolie;olie;;1;;;;0;;;;;;
2025;350;399;399-1;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;VC Lumby;Kedel;fvv;1984-03-01 00:00:00;;0;2,25;gasolie;olie;;1;;;;0;;;;;;
2025;350;399;399-2;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;VC Lumby;Kedel;fvv;1984-03-01 00:00:00;;0;2,25;gasolie;olie;;1;;;;0;;;;;;
2025;350;400;400-1;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1987-01-01 00:00:00;;0;11,7;gasolie;olie;;1;;;;0;;;;;;
2025;350;400;400-2;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1992-01-01 00:00:00;;0;11,7;gasolie;olie;;1;;;;0;;;;;;
2025;350;400;400-3;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1991-01-01 00:00:00;;0;14,7;gasolie;olie;;1;;;;0;;;;;;
2025;350;401;401-1;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;VC Næsbyhoved Broby;Kedel;fvv;1983-03-16 00:00:00;;0;8,6;gasolie;olie;;1;;;;0;;;;;;
2025;350;401;401-2;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;VC Næsbyhoved Broby;Kedel;fvv;1983-03-16 00:00:00;;0;8,6;gasolie;olie;;1;;;;0;;;;;;
2025;350;402;402-1;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1998-01-01 00:00:00;;0;12;gasolie;olie;;1;;;;0;;;;;;
2025;350;402;402-2;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1998-01-01 00:00:00;;0;12;gasolie;olie;;1;;;;0;;;;;;
2025;350;402;402-3;FJERNVARME FYN DISTRIBUTION A/S;5210;Odense NV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Jyden;Kedel;fvv;1982-01-01 00:00:00;;0;17;gasolie;olie;;1;;;;0;;;;;;
2025;350;403;403-1;FJERNVARME FYN DISTRIBUTION A/S;5250;Odense SV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1971-01-01 00:00:00;;0;19;gasolie;olie;;1;;;;0;;;;;;
2025;350;403;403-2;FJERNVARME FYN DISTRIBUTION A/S;5250;Odense SV;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1982-01-01 00:00:00;;0;24;gasolie;olie;;1;;;;0;;;;;;
2025;350;404;404-1;FJERNVARME FYN DISTRIBUTION A/S;5270;Odense N;461;Fjernvarmeværk;79;Fjernvarme Fyn;VC Stige;Kedel;fvv;1980-01-01 00:00:00;;0;11,63;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;350;405;405-1;FJERNVARME FYN DISTRIBUTION A/S;5220;Odense SØ;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1978-01-01 00:00:00;;0;19;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;350;405;405-2;FJERNVARME FYN DISTRIBUTION A/S;5220;Odense SØ;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1982-01-01 00:00:00;;0;19;gasolie;olie;;1;;;;0;;;;;;
2025;350;405;405-3;FJERNVARME FYN DISTRIBUTION A/S;5220;Odense SØ;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker;Kedel;fvv;1994-01-01 00:00:00;;0;18;gasolie;olie;;1;;;;0;;;;;;
2025;350;406;406-1;FJERNVARME FYN DISTRIBUTION A/S;5240;Odense NØ;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker - Kedel 3;Kedel;fvv;1989-01-01 00:00:00;;0;24;naturgas;naturgas;;0;1;;;0;;;;;;
2025;350;406;406-2;FJERNVARME FYN DISTRIBUTION A/S;5240;Odense NØ;461;Fjernvarmeværk;79;Fjernvarme Fyn;Danstoker - Kedel 2;Kedel;fvv;1997-01-01 00:00:00;;0;17;naturgas;naturgas;;0;1;;;0;;;;;;
